Date,Weekly,Monthly,Quarterly,NIFTYBEES.NS,SENSEXBEES.BO
2025-12-19,0.946016963543364,1.0032761130070351,1.0028196568082048,1.1048966356205259,1.098557918006428
2025-12-22,0.9590441772499615,1.0165645713158165,1.0171560851411838,1.113332604836598,1.1038101305342904
2025-12-23,0.9690919582931927,1.0222596507396418,1.032770915771292,1.1132949160464964,1.1037988000923846
2025-12-24,0.9695632257924732,1.0222596507396418,1.0337753846715652,1.1126172072537592,1.1043647694831957
2025-12-26,0.9778745526161448,1.0298530296245978,1.0438200040065955,1.1087013649431974,1.1003350701841426
2025-12-29,0.9726152967356592,1.0279546396432504,1.0321317146227273,1.1037689594435296,1.0951167798939374
2025-12-30,0.9739540492208678,1.0497856718276615,1.0151471473406377,1.1044090943510134,1.0951847625453728
2025-12-31,0.9787917539154047,1.0659215340680306,1.0054677957573157,1.1119018096709206,1.0992031314025201
2026-01-01,0.9814275960316343,1.0702069543489543,1.0095101684330132,1.1119770723462754,1.100742551564392
2026-01-02,0.9915414756533653,1.0837389410167186,1.022274688495881,1.1203358255045788,1.1066173166045346
2026-01-05,0.9936843395553286,1.0872638542129183,1.0255996862450987,1.1160435549123948,1.10627774878766
2026-01-06,0.9955324110164151,1.0895444374124796,1.0277509261716933,1.1145750709566162,1.0995087078936772
2026-01-07,0.9924388732495423,1.0855926290925901,1.0240232446551276,1.113445556302054,1.0981164453004608
2026-01-08,0.9752738680613772,1.061966659152034,1.001737221566637,1.1029406103952348,1.0901136298238234
2026-01-09,0.9698496577669353,1.056807145151175,0.9968703293951052,1.0941300513751064,1.0819636567785302
2026-01-12,0.9698399497991695,1.056796566759341,0.9968603509567494,1.0989495054093181,1.0855519524596766
2026-01-13,0.9698496577669352,1.0568071451511747,0.9968703293951051,1.0961632926581661,1.0828918548700277
2026-01-14,0.9698496577669352,1.0568071451511747,0.9968703293951051,1.0943936430961203,1.0803676534951892
2026-01-15,0.9698496577669352,1.0568071451511747,0.9968703293951051,1.0943936430961203,
2026-01-16,0.9698496577669352,1.0568071451511747,0.9968703293951051,1.0958244382617977,1.0823824686006855
2026-01-19,0.9817812234400138,1.0530204305830861,0.9932983783384384,1.09051548957566,1.079031974023442
2026-01-20,0.9934268875552331,1.0366113876219067,0.977819974225804,1.077902039710426,1.0640451156088513
2026-01-21,1.0256502195281105,1.0288275408703875,0.9704775883318877,1.0728943715354033,1.062958429506792
2026-01-22,0.9978443838895282,1.054072277907376,0.9942905701432052,1.0791445058304443,1.065165723948568
2026-01-23,0.9977063736394851,1.0276704847384268,0.9693861546368293,1.0689785292248415,1.0558724816797462
2026-01-27,0.9977063736394851,1.0276704847384268,0.9693861546368293,1.0739109347245093,1.059041896450677
2026-01-28,0.9976963868325224,1.027660197997735,0.9693764513086213,1.0791445058304443,1.0668636321210014
2026-01-29,0.9976963868325224,1.027660197997735,0.9693764513086213,1.082006096161799,1.0684143827247792
2026-01-30,0.997706373639485,1.0276704847384268,0.9693861546368292,1.079596426597117,1.0678936660135312
2026-02-02,0.9438248756265175,0.9932101609882972,0.9368802480998899,1.0690914806902978,1.057830782751834
2026-02-03,0.9780683759687019,1.0199366223943502,0.9620909182847576,1.0965774097298897,1.0824617126059664
2026-02-04,0.9943881002940984,1.0275418616316303,0.9692648263893545,1.0981211563610231,1.0852123155547415
